Loan_ID,Gender,Dependents,Self_Employed,Applicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
CL_999343,0,2,0,72761.74,2197313.83,25,0,Reject
CL_747101,0,2,0,57657.77,835933.7709,3,0,Reject
CL_792345,0,2,0,53219.41,1169751.534,3,1,Approve
CL_905821,0,3,0,59793.7,795029.0894,3,1,Approve
CL_550976,1,1,0,57280.05,794391.9282,3,1,Approve
CL_521396,0,1,0,68025.79,1551712.023,3,0,Reject
CL_612582,0,2,0,60742.57,1492873.12,5,1,Approve
CL_869422,1,2,0,70764.41,1660898.89,20,0,Approve
CL_475888,1,4,0,52283.96,797591.2021,13,0,Reject
CL_495011,1,1,0,58240.5,1789857.939,6,1,Approve
CL_399028,1,2,0,68436.42,2035180.008,6,1,Approve
CL_719319,1,1,0,69169.4,1976355.851,5,1,Approve
CL_655868,1,3,0,63576.17,984270.863,3,0,Reject
CL_508600,0,3,0,52546.46,908143.5873,5,1,Approve
CL_110671,1,3,0,57087.24,1183768.491,4,1,Approve
CL_375530,0,4,0,53522.05,1226476.026,3,1,Approve
CL_599692,0,3,0,62629.15,1168662.074,3,0,Reject
CL_516317,0,3,0,59873.35,1241711.779,17,1,Approve
CL_259503,1,3,0,59663.65,723535.3728,3,0,Reject
CL_126730,1,3,0,55701.71,702385.1246,4,1,Approve
CL_190394,1,2,0,72873.68,1706275.951,10,0,Reject
CL_586160,1,1,1,64092.19,1391783.71,3,0,Reject
CL_266600,0,2,0,50602.93,1306690.077,4,0,Reject
CL_46232,1,3,0,58572.76,1077342.738,15,1,Approve
CL_163964,1,3,1,63831.57,865147.9605,3,0,Reject
CL_802775,0,4,0,52907.41,776608.1466,6,0,Reject
CL_986021,1,3,0,67530.69,1165456.245,2,0,Reject
CL_422793,1,3,0,59052.45,1725786.741,5,1,Approve
CL_208047,1,1,0,57761.37,790211.4743,11,0,Reject
CL_4379,1,3,0,72729.54,876643.7623,2,0,Reject
CL_122294,0,4,0,63727.83,1245029.925,8,0,Reject
CL_712393,1,1,0,52489.25,660411.77,2,1,Reject
CL_64998,0,1,1,62860.52,814041.0818,2,1,Approve
CL_884635,0,2,0,64340.36,1842795.847,5,1,Approve
CL_564009,1,1,0,62081.51,1241769.101,3,1,Approve
CL_158186,1,2,0,67589.66,1516223.213,5,0,Reject
CL_582389,1,3,1,60398.32,807438.1279,6,0,Reject
CL_979422,1,3,0,52846.34,1021566.939,16,0,Reject
CL_373369,0,2,0,61465.48,890495.8167,2,1,Approve
CL_560856,0,4,0,74898.02,930300.3399,3,1,Reject
CL_882088,1,2,0,50092,822630.8528,5,1,Approve
CL_518194,1,2,1,72483.25,2188623.987,6,1,Approve
CL_227671,1,4,0,70962.06,964225.684,3,0,Reject
CL_283645,0,2,0,69737.51,1369470.405,5,1,Approve
CL_49219,1,3,0,58820.53,1369354.886,3,0,Reject
CL_549385,1,2,0,55751.44,878838.3208,3,0,Reject
CL_910576,0,2,0,69157.76,1441817.582,3,1,Approve
CL_984357,0,2,0,71651.04,1158387.361,2,0,Reject
CL_677902,1,4,0,61473.95,981896.3924,2,0,Reject
CL_540223,0,3,0,69964.94,1545430.905,18,1,Approve
CL_156414,1,2,0,62262.03,1513424.515,4,1,Approve
CL_283105,0,2,0,72322.81,1056820.726,3,0,Reject
CL_417290,1,2,0,69391.59,975068.1461,12,1,Approve
CL_957458,0,2,0,50765.46,1424053.153,4,1,Approve
CL_946597,1,2,0,69205.12,1617010.797,10,1,Approve
CL_446310,0,3,1,61804.17,1655482.521,6,1,Approve
CL_331133,1,0,0,58097.19,1481728.275,5,0,Reject
CL_416261,0,0,0,56141.08,1613131.848,24,1,Approve
CL_950774,0,0,1,57503.22,1481681.807,11,0,Reject
CL_866511,0,2,0,68107.89,1685521.206,4,1,Approve
CL_854894,0,3,0,68893.73,936473.5845,11,0,Reject
CL_384847,1,3,0,55098.39,1582324.967,5,1,Approve
CL_444525,0,3,0,62014.58,1422898.938,4,0,Reject
CL_364642,1,4,0,50982.8,1557753.983,25,1,Approve
CL_761803,0,0,0,62257.59,1678533.336,22,0,Reject
CL_513383,1,0,0,58904.41,1575464.044,4,1,Approve
CL_542621,1,2,1,55150.64,1413599.813,21,0,Approve
CL_398679,0,3,0,70108.13,2077410.533,4,1,Approve
CL_32912,1,1,0,50218.36,1056854.293,9,1,Approve
CL_345348,0,1,0,62987.65,1103581.315,15,0,Reject
CL_376116,1,4,0,57570.08,1741608.736,6,1,Approve
CL_652516,0,3,0,62962.33,1937841.112,9,0,Reject
CL_382869,1,2,0,73659.23,1315489.074,3,0,Reject
CL_380718,0,1,0,72386.85,1697862.006,7,0,Reject
CL_339570,1,1,1,64334.68,1851741.452,24,0,Reject
CL_806168,1,2,0,65098.99,1450280.298,9,0,Reject
CL_827184,1,1,0,53167.1,1194612.367,5,0,Reject
CL_331542,0,3,0,53475.82,1419767.035,6,0,Reject
CL_184601,1,2,0,60337.91,871783.4588,2,0,Reject
CL_72214,0,0,1,50194.23,943154.8957,5,0,Reject
CL_666984,0,3,0,62072.74,1882243.856,5,1,Approve
CL_493379,1,3,0,67302.89,898358.8438,2,0,Reject
CL_50415,0,3,0,59280.4,1586749.159,7,1,Approve
CL_233426,0,1,0,68502.34,1201397.929,7,0,Approve
CL_641941,0,4,0,56993.32,1146056.052,17,0,Approve
CL_583570,0,3,0,69864.76,1965210.182,12,0,Approve
CL_189761,0,1,0,55189.61,1131912.045,3,1,Approve
CL_643768,0,3,0,73169.09,946794.7234,2,1,Approve
CL_854922,1,1,0,57108.55,815281.2014,6,0,Reject
CL_319673,0,0,0,64714.65,1918950.521,8,1,Approve
CL_121647,1,0,1,71927.16,2003397.135,6,1,Approve
CL_440501,1,4,0,73931.5,1695126.108,6,1,Approve
CL_375276,1,2,0,74320.55,986761.1897,4,1,Approve
CL_157480,0,0,0,53700.85,1151222.196,9,1,Approve
CL_123970,0,2,0,57447.64,938790.2107,5,0,Reject
CL_743120,1,3,0,63255.13,1815151.896,5,1,Approve
CL_208197,0,3,1,55186.7,881254.4443,3,1,Approve
CL_309737,0,3,0,67106.54,2074416.883,26,1,Approve
CL_539024,1,0,1,73286.95,1959513.235,7,0,Reject
CL_234613,0,2,0,61270.89,789639.5685,2,0,Reject
CL_19091,0,1,1,73469.36,2080974.956,4,0,Reject
CL_607850,0,1,0,56032.84,1017659.534,3,1,Approve
CL_31027,1,3,0,67530.12,1561961.853,4,1,Approve
CL_834917,0,2,0,55225.03,1055380.029,5,1,Approve
CL_108765,0,3,0,57972.32,1457332.185,5,1,Approve
CL_7542,1,3,0,52405.33,916557.6301,3,1,Approve
CL_848132,1,0,0,55289.81,936275.4952,7,1,Approve
CL_396242,1,3,0,58195.27,1726726.216,12,1,Approve
CL_445175,0,3,1,60994.78,1250947.931,3,1,Approve
CL_249254,1,1,0,58380.07,1553413.548,4,0,Reject
CL_319819,1,2,0,67023.93,1640704.977,10,1,Approve
CL_101073,0,2,0,57007.27,1482551.452,22,0,Reject
CL_758447,1,4,0,69476.9,1432145.909,17,0,Reject
CL_495529,1,2,0,63520.41,1195708.518,3,1,Approve
CL_831510,0,2,1,59488.34,1776223.542,25,1,Approve
CL_719353,1,2,0,70764.83,858795.3146,2,1,Approve
CL_235348,1,2,0,51267.1,908245.4272,2,1,Approve
CL_846765,0,1,0,60636.08,994085.5499,2,0,Reject
CL_585494,0,4,0,71145.6,1441930.531,4,1,Approve
CL_137261,1,2,0,61859.28,1488540.587,10,1,Approve
CL_569478,1,1,0,57457.35,1289534.747,19,0,Reject
CL_733841,0,2,0,66773.38,1776225.41,7,0,Reject
CL_980554,0,1,0,58997.45,1641907.284,4,0,Reject
CL_431925,1,0,0,56613.29,775737.0902,11,1,Approve
CL_488920,0,2,0,72687.41,1384228.716,8,0,Reject
CL_133781,0,3,0,50202.39,1512675.871,5,0,Reject
CL_213489,1,0,0,66047.36,863701.4222,4,1,Approve
CL_427757,1,2,0,61014.62,1404872.564,19,0,Reject
CL_718105,0,3,0,68910.26,1416521.238,17,1,Approve
CL_364878,0,2,0,66792.1,1312556.5,5,0,Approve
CL_578425,1,4,0,59414.82,861434.085,2,0,Reject
CL_521788,1,1,0,64265.91,1591312.624,21,1,Approve
CL_748254,1,2,0,71817.95,1376156.542,3,1,Reject
CL_554033,0,3,0,70056.08,912112.2634,5,0,Reject
CL_112924,1,2,0,71028.12,1738472.265,3,0,Reject
CL_605324,1,2,1,62774.77,1243318.612,17,1,Approve
CL_709318,0,2,0,63388.86,1744532.615,5,0,Reject
CL_329208,1,1,0,57307.02,1138464.419,6,1,Approve
CL_69818,0,1,0,65886.53,1811784.962,11,0,Reject
CL_97094,0,3,0,67679.39,1942665.571,5,0,Reject
CL_125307,0,2,0,59196.16,957377.9407,4,1,Approve
CL_743833,1,3,0,71920.69,1242828.367,14,0,Reject
CL_932851,0,0,1,65863.9,1294991.443,4,1,Approve
CL_726819,0,0,0,50262.05,1231314.232,20,0,Reject
CL_801249,0,0,0,68432.53,1502345.943,4,0,Reject
CL_650303,1,1,0,71732.13,1426193.328,17,1,Approve
CL_483738,0,0,0,50712.57,653407.8553,2,1,Approve
CL_742580,1,0,0,59265.23,1673796.556,5,0,Reject
CL_664661,1,3,0,74774.6,1556049.284,3,0,Reject
CL_593055,1,2,1,70449.91,915855.4597,5,1,Approve
CL_976637,0,1,0,59198.25,867346.8351,4,1,Reject
CL_706843,1,1,1,53801.93,1149815.972,4,1,Reject
CL_629640,1,3,1,69459.62,842388.8178,2,1,Approve
CL_420612,0,4,0,54107.88,915833.9384,4,0,Reject
CL_478422,1,4,0,58486.88,1498814.335,11,1,Approve
CL_188282,0,3,0,63352.4,1280192.274,17,1,Approve
CL_184578,0,3,0,60335.31,975015.431,4,0,Reject
CL_35233,1,0,0,51904.6,1481446.558,8,1,Approve
CL_929061,0,0,0,63553.63,823297.243,11,1,Approve
CL_245166,0,3,0,71570.21,1129893.332,3,0,Reject
CL_662002,1,0,0,68633.57,1078676.008,4,0,Reject
CL_610540,0,2,1,52624.47,1488286.546,12,0,Reject
CL_892350,0,3,1,66384.51,1016664.726,3,0,Reject
CL_310153,1,1,0,55500.88,840044.2607,13,1,Approve
CL_519598,0,1,0,64192.34,903934.5062,2,1,Approve
CL_249392,1,1,1,63125.29,1329024.285,9,0,Reject
CL_861841,1,2,1,55663.38,1007735.068,15,0,Reject
CL_516884,0,3,1,52260.2,993701.1033,3,1,Approve
CL_383519,1,1,1,50725.18,1223734.868,20,0,Reject
CL_171710,1,0,0,63295.83,1394513.959,6,0,Reject
CL_481473,1,3,0,66404.5,1459540.954,3,0,Reject
CL_944365,0,1,0,71662.04,1292375.538,15,1,Approve
CL_639429,0,3,0,53174.83,923980.4915,4,1,Approve
CL_736239,1,2,0,50344.08,841640.1846,7,1,Approve
CL_190717,1,1,0,71014.66,1927778.769,4,0,Reject
CL_538372,1,1,0,52504.28,641769.7591,3,1,Approve
CL_813642,1,0,0,57170.41,1457771.418,4,1,Approve
CL_644067,0,2,0,53768.76,1040353.962,3,0,Reject
CL_72207,1,2,0,67955.4,1973611.251,8,1,Approve
CL_391149,0,2,0,58122.44,1670980.513,5,0,Reject
CL_662830,1,3,0,54125.57,901117.8347,3,0,Reject
CL_913548,0,1,0,70917.49,1318863.406,15,1,Approve
CL_913413,1,0,0,71652.17,899975.7983,2,0,Reject
CL_787827,1,1,0,73158.4,1638140.828,3,1,Approve
CL_798220,0,3,0,58450.78,947649.8039,3,0,Reject
CL_413317,1,1,1,50566.03,814612.0731,7,1,Approve
CL_203372,1,0,0,51402.77,1390761.636,5,0,Reject
CL_451685,0,2,0,61554.86,763914.0282,3,0,Reject
CL_534443,0,0,0,63700.19,1042627.581,3,1,Approve
CL_23012,1,1,0,51858.89,748539.6334,2,1,Approve
CL_202745,1,4,0,70830.14,1480581.388,17,0,Reject
CL_698499,1,2,0,66601.11,890521.7401,11,1,Approve
CL_838804,1,3,0,65525.93,1540634.595,20,0,Reject
CL_741101,1,0,0,53190.86,1639903.078,4,1,Approve
CL_884275,0,2,0,70660.74,1820592.67,7,1,Approve
CL_130604,0,4,1,69210.77,850216.4018,2,0,Reject
CL_106480,0,0,0,66877.4,1656426.546,4,1,Approve
CL_377020,0,2,1,68499.93,2007365.818,24,1,Approve
CL_58015,1,4,0,69426.24,1290182.518,4,1,Approve
CL_496016,0,2,0,61204.92,1582684.808,11,1,Approve
CL_521633,1,1,1,68657.07,2018726.149,6,0,Reject
CL_567204,1,3,0,52702.28,1127321.345,18,1,Approve
CL_590099,0,1,0,69755.96,1605693.265,3,0,Reject
CL_55565,0,2,0,58733.01,1109615.92,3,0,Reject
CL_877238,1,3,0,66168.97,1333415.667,8,0,Reject
CL_526879,1,2,0,73664.31,2035637.378,4,0,Reject
CL_335289,0,2,0,72951.35,1497412.441,9,1,Approve
CL_741799,1,4,0,59236.71,1709945.009,8,1,Approve
CL_960408,0,3,1,62723.36,1640744.634,5,1,Approve
CL_778384,1,2,0,59683.32,1648713.243,5,1,Approve
CL_181612,0,4,0,66556.95,1783062.172,4,1,Approve
CL_646223,0,2,1,69983.35,1533510.73,18,0,Reject
CL_865133,0,1,0,74868.42,1983297.967,6,1,Approve
CL_726422,0,3,0,71052.48,2149236.979,6,0,Reject
CL_769481,0,3,0,58532.43,1760891.043,13,0,Reject
CL_980887,0,4,0,69220.49,1934211.565,8,1,Approve
CL_679848,1,3,1,68041.24,2072742.562,4,1,Approve
CL_409666,1,3,0,64695.29,956687.0117,12,0,Reject
CL_374369,1,1,0,60241.17,963271.3362,3,0,Reject
CL_518245,0,0,1,72102.49,1049568.992,3,0,Reject
CL_596220,0,3,0,61550.97,1827394.227,25,0,Reject
CL_556057,0,4,0,61557.37,1328720.148,6,1,Approve
CL_341299,1,1,0,56649.37,1397897.97,3,0,Reject
CL_787138,1,2,0,58013.57,837926.0508,12,0,Reject
CL_568998,0,3,0,72512.7,1792809.144,4,0,Reject
CL_624049,1,0,0,70609.93,1868699.097,6,0,Approve
CL_25213,0,3,0,54146.14,1558261.304,24,0,Reject
CL_262790,0,2,0,71542.9,1725391.989,20,0,Reject
CL_842715,1,1,0,54730.76,817672.9702,6,0,Reject
CL_861983,0,1,0,63485.47,1653339.987,7,1,Approve
CL_884716,0,3,0,73957.9,1464380.913,4,1,Approve
CL_969130,1,4,1,51434.72,626338.1287,5,1,Approve
CL_449364,0,4,0,50787.49,1537403.218,8,1,Reject
CL_220481,0,4,0,61411.29,1123555.844,3,0,Reject
CL_322282,1,1,0,71692.18,2078404.851,8,0,Approve
CL_119076,0,2,0,53749.13,1016109.991,16,1,Approve
CL_333258,1,2,0,70918.17,1816853.931,5,0,Reject
CL_971228,1,3,0,70197.98,882822.6252,2,1,Approve
CL_45288,0,4,0,62106.7,1094717.631,7,0,Reject
CL_159595,1,0,1,56141.84,697688.3843,3,0,Reject
CL_73711,0,4,0,68449.48,1940553.753,5,1,Approve
CL_710950,0,2,0,72751.87,1308169.078,7,0,Reject
CL_578754,1,1,0,74363.53,1444059.151,5,0,Reject
CL_707722,0,3,0,67871.66,1772702.846,5,0,Reject
CL_317625,1,0,0,71948.09,1353293.33,3,1,Approve
CL_940731,0,1,0,53505.04,1191053.925,3,1,Approve
CL_964637,1,3,0,61470.33,1630877.595,11,1,Approve
CL_501863,0,0,0,64797.7,1105380.22,3,0,Reject
CL_453184,0,3,0,73456.26,1483099.164,3,1,Approve
CL_236464,1,1,0,74146.24,1228759.516,7,0,Reject
CL_871887,1,0,0,71884.07,1546510.658,3,1,Approve
CL_437825,0,0,0,51234.14,1240962.76,3,0,Reject
CL_466327,0,3,0,67214.9,1760375.5,22,1,Approve
CL_636155,1,1,1,60635.72,1125047.314,15,0,Reject
CL_308363,1,0,1,72486.65,1254541.603,2,0,Reject
CL_434639,1,1,0,65211.66,1309408.535,17,1,Approve
CL_125980,1,0,1,51939.89,1107428.977,6,0,Reject
CL_835889,0,1,0,71527.13,887291.6749,10,0,Reject
CL_225141,0,2,0,70234.83,1450604.225,9,1,Approve
CL_309468,0,3,0,56691.5,1359610.641,5,0,Reject
CL_877277,0,1,0,57793.04,1155448.61,3,1,Approve
CL_57401,1,3,1,64928.91,813855.0576,5,1,Approve
CL_19449,0,1,0,59783.92,1772289.795,12,1,Approve
CL_861699,1,3,0,54678.51,1459834.978,7,0,Approve
CL_950479,1,2,0,54069.21,870251.484,2,0,Reject
CL_600206,0,4,0,54864.69,895423.0285,3,0,Reject
CL_543960,0,2,0,61219.94,1182404.145,5,1,Approve
CL_586062,1,3,0,67922.13,1507573.504,18,1,Approve
CL_816189,1,1,0,55640.8,1084197.088,8,0,Reject
CL_692854,0,2,0,59744.29,1519092.823,7,0,Approve
CL_974039,1,0,0,72116.26,984770.2872,3,1,Approve
CL_721887,1,1,0,68194.94,1163156.553,5,0,Reject
CL_239743,1,0,0,62561.94,1080077.651,3,0,Reject
CL_799024,1,2,0,68318.7,1121948.928,2,0,Reject
CL_236463,0,2,0,56373.44,1167151.013,17,0,Approve
CL_821112,0,3,0,74131.45,1958817.196,7,1,Reject
CL_699292,1,2,1,70095.27,1276476.847,3,0,Reject
CL_700688,1,3,0,71640.05,1220368.313,14,0,Reject
CL_826660,1,3,0,71170.55,1283238.91,3,0,Reject
CL_320384,0,0,0,69312.69,947020.2587,2,1,Approve
CL_623357,1,2,1,65523.92,1575347.763,3,1,Approve
CL_135923,0,3,0,68667.62,915273.7068,2,0,Reject
CL_949431,0,1,0,69821.4,2016063.253,6,1,Approve
CL_19240,0,3,1,52441.98,1499952.106,8,1,Approve
CL_173661,1,2,0,68840.01,1149985.765,5,1,Approve
CL_583171,1,2,0,61494.85,1200918.211,3,0,Reject
CL_623607,1,4,0,53147.33,1344273.441,4,1,Approve
CL_166741,1,1,0,67962.37,1989091.296,4,0,Reject
CL_465631,1,2,0,73234.51,1789390.22,7,0,Approve
CL_66583,1,2,0,71285.41,2177790.855,13,0,Reject
CL_180958,0,4,0,73400.24,1364778.612,3,1,Approve
CL_464291,1,2,0,62262.12,1360093.262,3,1,Approve
CL_280312,0,2,0,66218.6,1829911.769,6,0,Reject
CL_400627,0,2,0,64482.24,1531184.143,7,1,Approve
CL_331201,0,1,0,53262.6,1214642.423,19,0,Approve
CL_74785,0,0,0,53572.48,749516.3299,2,1,Approve
CL_851264,0,3,0,54539.77,1108560.377,3,1,Approve
CL_429053,0,1,0,68373.93,1315396.306,16,0,Reject
CL_249520,0,0,0,59289.02,1694775.674,24,0,Reject
CL_542651,1,4,0,68988.42,1051529.366,2,1,Approve
CL_348668,1,2,0,67285.3,1779038.847,6,1,Approve
CL_917296,1,3,0,60088,1655783.423,8,0,Reject
CL_193564,1,1,0,73222.51,1291896.614,5,1,Approve
CL_370998,0,3,0,65317.2,1198911.567,3,1,Approve
CL_46679,1,1,0,67992.7,1108674.662,3,1,Approve
CL_119213,1,3,0,61877.14,1476989.715,7,0,Reject
CL_473124,1,1,0,65322.69,1406057.138,4,0,Reject
CL_167306,0,3,0,64094.45,1205481.482,8,0,Reject
CL_321574,1,4,0,51809.7,1227870.057,5,0,Reject
CL_19869,0,3,0,65664.8,838512.3195,3,1,Approve
CL_437751,1,0,1,59387.63,1490001.92,10,0,Reject
CL_771023,1,4,0,71229.94,1396251.913,3,1,Approve
CL_31170,0,2,0,59266.88,1401795.537,20,1,Approve
CL_812358,1,3,0,55646.24,1260514.954,4,1,Reject
CL_331517,1,4,1,52810.54,1086516.212,4,1,Approve
CL_75927,1,3,0,52579.52,717629.619,2,1,Approve
CL_472136,0,2,0,62327.26,1582259.23,11,0,Reject
CL_578740,1,0,0,54312.88,1037539.464,3,1,Approve
CL_331407,0,2,0,57161.47,1291035.749,9,1,Approve
CL_631973,0,0,0,55731.69,1037692.612,5,1,Approve
CL_52829,0,2,1,56874.77,1321682.95,3,1,Approve
CL_681403,0,2,0,61503.73,1678728.145,23,0,Reject
CL_576329,1,1,0,59973.04,937550.9762,3,0,Reject
CL_355109,0,4,0,71487.88,1378141.713,3,1,Approve
CL_245763,0,3,0,53984.27,1530606.852,24,1,Approve
CL_278148,1,1,0,57642.84,1447001.04,4,0,Reject
CL_272447,1,3,0,74278.16,1712381.753,3,1,Approve
CL_954423,0,4,0,67954.89,908667.3101,11,1,Approve
CL_753470,1,1,0,67507.69,1724110.856,4,1,Approve
CL_435435,0,2,0,67591.45,1805764.769,22,0,Reject
CL_390815,1,2,0,56717.54,1055686.47,16,1,Approve
CL_638694,0,3,0,72834.94,2191773.779,25,0,Reject
CL_147439,1,2,0,57845.05,1537518.37,22,1,Approve
CL_627762,1,2,0,54513.59,1326622.419,10,1,Approve
CL_18481,0,3,0,50800.9,789173.759,3,0,Reject
CL_526228,0,2,0,68780.81,828809.0177,5,1,Approve
CL_683814,0,1,0,73913.37,1488789.145,3,1,Approve
CL_134709,1,2,0,57228.08,1651958.579,6,0,Reject
CL_764338,1,3,0,68275.98,1872679.906,5,0,Reject
CL_168397,1,3,0,69911.16,1340417.519,8,1,Approve
CL_537343,1,0,0,67010.83,1397520.232,4,1,Approve
CL_90960,1,3,0,57388.93,1474655.378,21,1,Approve
CL_516053,0,1,0,72880.18,1552465.84,18,1,Approve
CL_673367,0,1,0,68835.93,1830511.447,22,0,Approve
CL_559118,0,3,0,68688.1,1640627.443,5,1,Approve
CL_947784,1,2,0,57995.59,815239.7755,3,0,Reject
CL_725685,0,0,0,69317.34,1138546.227,2,1,Approve
CL_549394,1,1,0,53732.7,848873.8336,3,0,Reject
CL_268982,0,2,0,74184.81,1775137.354,7,0,Reject
CL_992495,1,2,1,63942.33,1327767.341,3,0,Reject
CL_797818,1,0,0,63078.92,1097657.832,5,1,Approve
CL_677989,0,2,0,71130.93,939456.1117,2,1,Approve
CL_456154,1,2,0,72137.06,1253948.446,3,1,Approve
CL_62682,1,1,0,62508.24,1223016.805,5,1,Approve
CL_838635,1,3,0,62047.14,1773113.669,24,0,Reject
CL_505466,0,0,0,57866.63,1052930.524,3,0,Reject
CL_546083,1,3,0,59179.31,1780589.53,25,1,Approve
CL_150391,0,0,0,62837.65,1403024.542,5,0,Reject
CL_670135,0,0,1,72549.51,2076110.905,5,1,Approve
CL_106829,1,3,0,51055.32,1007234.921,3,0,Reject
CL_762572,0,4,1,64113.21,1332319.511,3,0,Reject
CL_463474,0,0,0,58906.82,1008811.57,14,0,Reject
CL_601094,0,2,1,63149.74,1734002.764,6,1,Approve
CL_182013,0,2,0,61989.48,1371776.113,4,1,Approve
CL_756060,0,3,0,65754.85,1301647.126,3,0,Reject
CL_749458,0,3,0,59913.41,880074.5451,12,0,Reject
CL_625332,0,1,0,68682.01,835474.7362,3,1,Approve
CL_663064,1,3,0,72194.58,914958.6727,4,1,Approve
CL_434025,0,1,0,60759.32,1624615.84,4,0,Reject
CL_898210,1,3,1,65735.56,1727149.767,22,0,Reject
CL_836134,1,3,0,66308.63,1823166.319,4,0,Reject
CL_323452,0,2,1,53006.84,692588.2975,4,1,Approve
CL_43319,1,1,0,62749.62,1417687.601,9,1,Approve
CL_4354,1,2,0,63071.86,1636079.262,22,1,Approve
CL_164189,0,3,0,63857.38,936231.9733,4,0,Reject
CL_249499,1,3,0,57734.84,895079.5641,3,0,Reject
CL_944113,1,0,0,50614.03,1111664.486,4,1,Approve
CL_350574,0,3,0,62980.49,1352672.763,9,0,Reject
CL_144602,1,3,0,64763.21,1245395.223,3,1,Approve
CL_302810,1,4,0,66058.87,1411423.261,18,0,Reject
CL_149793,1,3,0,59896.69,938440.0373,7,0,Reject
CL_517534,1,1,0,68006.38,1453075.115,9,0,Reject
CL_926583,0,2,0,59667.67,1213821.832,6,0,Reject
CL_727562,0,2,0,70146.63,1458099.298,17,1,Approve
CL_219897,0,3,0,69964.61,1167535.976,3,1,Approve
CL_701499,0,1,1,58197.25,925765.2733,7,0,Approve
CL_614410,0,3,0,60770.56,955558.7935,2,0,Reject
CL_164609,1,3,0,55719.61,1553571.937,8,0,Reject
CL_83414,1,2,0,57189.47,1691156.892,6,0,Reject
CL_571938,0,3,1,59219.3,955590.762,4,1,Approve
CL_188325,1,2,0,55004.87,767553.154,2,0,Reject
CL_944786,1,0,0,61586.73,1480751.849,3,0,Reject
CL_634975,0,1,0,63029.26,1527724.74,4,0,Reject
CL_505736,1,3,0,67734.42,1456196.662,4,1,Approve
CL_415407,1,3,0,70676.1,1458667.922,3,1,Approve
CL_392603,1,1,0,67334.69,1801875.601,4,1,Approve
CL_335125,0,1,0,56470.54,1485336.351,4,1,Approve
CL_275801,1,2,0,53398.61,1602884.716,13,0,Reject
CL_769130,1,0,0,54338.57,1233570.392,9,1,Approve
CL_900941,1,0,1,67166.06,1290064.078,3,1,Approve
CL_419899,1,2,0,70373.13,1758723.3,10,1,Approve
CL_934163,1,3,0,51578.1,785838.4904,13,1,Approve
CL_644839,1,3,0,65990.13,1596488.579,4,1,Approve
CL_490997,0,2,0,51496.36,642433.095,2,1,Approve
CL_679901,0,2,0,57060.53,1668427.082,8,0,Reject
CL_377271,0,2,1,67119.92,1429558.888,3,1,Approve
CL_787508,0,3,0,51853.96,1322651.772,11,1,Approve
CL_41386,0,3,0,70324.99,1345489.992,8,1,Approve
CL_808674,0,2,0,69511.46,1641459.193,20,1,Approve
CL_354771,0,1,0,71443.59,934657.4454,2,1,Approve
CL_308905,1,3,0,67516.05,1314696.479,3,1,Approve
CL_157855,0,2,0,55391.37,1101705.112,17,1,Approve
CL_103650,1,2,0,69500.27,1829527.263,4,1,Approve
CL_647079,0,3,0,65558.18,1012622.559,13,1,Approve
CL_78730,1,1,0,64960.59,1853976.667,6,0,Reject
CL_832077,0,0,0,72961.05,1492333.559,3,1,Approve
CL_456445,0,2,1,52728.98,1189251.08,9,1,Approve
CL_855906,0,4,0,62996.95,1292026.422,3,0,Reject
CL_465412,1,4,1,56691.42,1286138.818,19,1,Approve
CL_508478,0,3,0,56968.08,1691256.931,6,1,Approve
CL_316322,0,4,0,58137.17,859792.4462,6,1,Approve
CL_326157,1,1,0,60313.48,868509.7167,2,1,Approve
CL_392212,1,1,0,57859.65,1215713.279,3,0,Reject
CL_369656,0,2,0,59311.34,1502356.429,4,0,Reject
CL_668036,1,0,0,52411.96,979688.19,16,1,Approve
CL_220858,0,0,0,64614.54,1775752.906,5,1,Approve
CL_992013,0,1,0,56191.58,1013389.772,4,0,Approve
CL_968526,1,2,0,58536.34,1070362.529,15,1,Approve
CL_243698,1,3,0,51837.6,1434560.952,6,1,Approve
CL_644192,0,1,1,72838.39,2140337.188,5,1,Reject
CL_802815,1,1,0,65778.89,1796555.465,11,0,Reject
CL_738384,0,1,0,54493.51,1223843.68,19,1,Approve
CL_794028,0,3,0,70320.53,1798462.65,5,0,Reject
CL_957377,0,1,1,51061.6,1094101.827,6,0,Reject
CL_69343,1,2,0,57998.44,1642306.78,8,1,Approve
CL_763197,1,2,0,67454.93,836665.3701,3,0,Reject
CL_807253,0,3,0,61425.38,1312962.467,9,1,Approve
CL_660490,1,0,0,60987.05,1612289.344,11,1,Approve
CL_99000,0,2,0,65574,1943066.263,4,1,Approve
CL_368274,1,0,1,68836.68,931013.6628,11,1,Approve
CL_408628,0,3,0,55498.04,1506001.625,5,0,Reject
CL_180829,1,3,0,58849.17,824754.1723,12,1,Approve
CL_11898,1,4,1,51158.15,734940.271,2,1,Approve
CL_260187,1,1,0,65010.85,1846571.674,12,1,Approve
CL_920813,0,3,0,69870.24,1770647.52,11,1,Approve
CL_242114,0,1,0,73820.94,1841370.773,3,0,Reject
CL_208407,0,2,0,61345.22,1072656.871,5,1,Approve
CL_192464,0,3,1,52587.03,1209623.936,6,0,Reject
CL_934335,1,3,0,60984.54,1410863.698,5,1,Approve
CL_92643,0,2,0,55167.32,1623065.772,5,1,Approve
